,index,Joan,Pere,Marta,Claudia,Marc,Maria
372,1153,0.3941092651406469,0.4353036376152545,0.465581690104997,0.6349934843415841,0.47983162925559325,0.6611216108211525
373,1154,0.38999828879721815,0.43099028539358614,0.461389177089778,0.6305963795266849,0.47534399448538023,0.6567633688424682
374,1155,0.38588731245378943,0.4266770391432767,0.45719666407455906,0.6261992747117856,0.4708564642854753,0.6524052293166385
375,1156,0.3817763361103607,0.4223637928929672,0.45300415105934005,0.6218022727892419,0.4663689340855703,0.6480469873379542
376,1157,0.37766525214411556,0.41805054664265784,0.4488116380441211,0.6174051679743428,0.46188129931535726,0.6436887453592699
377,1158,0.37355427580068684,0.41373719442098944,0.4446191250289021,0.6130080631594436,0.45739376911545226,0.6393305033805856
378,1159,0.3694432994572581,0.40942394817068006,0.4404266120136831,0.6086110612368998,0.4529062389155473,0.634972363854756
379,1160,0.3653322154910129,0.40511070192037063,0.43623409899846416,0.6042139564220006,0.4484186041453343,0.6306141218760717
380,1161,0.36122123914758425,0.40079745567006114,0.43204158598324516,0.599816954499457,0.44393107394542936,0.6262558798973874
381,1162,0.35711026280415553,0.3964842094197517,0.4278490729680262,0.5954198496845579,0.4394435437455244,0.621897637918703
382,1163,0.3529992864607268,0.39217085719808337,0.4236565599528072,0.5910227448696586,0.4349560135456194,0.6175394983928734
383,1164,0.3488882024944816,0.38785761094777393,0.4194640469375882,0.5866257429471149,0.4304683787754064,0.6131812564141891
384,1165,0.34484083123558523,0.38355453794791977,0.41522084445431984,0.5818883731123754,0.4259265765856205,0.6084342058525783
385,1166,0.3407933523538724,0.3792515709194245,0.4109775345781106,0.577151003277636,0.4213847743958346,0.6036872577438221
386,1167,0.33674598109497605,0.3749484979195703,0.40673433209484217,0.5724136334428966,0.41684297220604866,0.5989402071822115
387,1168,0.3326985022132632,0.370645530891075,0.4024911296115737,0.567676263608157,0.41230127458657084,0.5941931566206008
388,1169,0.3286511309543668,0.36634245789122083,0.3982478197353645,0.5629389966657732,0.4077594723967849,0.5894461060589902
389,1170,0.324603652072654,0.3620394908627256,0.394004617252096,0.5582016268310338,0.403217670206999,0.5846991579502339
390,1171,0.32055617319094115,0.3577364178628714,0.3897614147688276,0.5534642569962943,0.3986758680172131,0.5799521073886234
391,1172,0.3165088019320448,0.3534334508343761,0.3855182122855591,0.5487268871615549,0.3941340658274272,0.5752050568270126
392,1173,0.312461323050332,0.3491303778345219,0.3812749024093499,0.5439895173268154,0.3895922636376413,0.5704581087182564
